Unnamed: 0,Artist,Track,Album,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Title,Channel,Views,Likes,Comments,Licensed,official_video,Stream,Genre
5371,James Horner,Jake's first flight,AVATAR Music From The Motion Picture Music Composed and Conducted by James Horner,compilation,0.194,0.19,9.0,-24.078,0.0434,0.32,0.246,0.0737,0.0386,103.604,289960.0,Jake's first flight,James Horner - Topic,903234.0,12179.0,41.0,True,True,10883580.0,film score
5372,Chitãozinho & Xororó,Sinônimos,Aqui O Sistema É Bruto,album,0.481,0.636,0.0,-6.737,0.0329,0.552,0.0,0.098,0.612,110.733,283707.0,Chitãozinho & Xororó - Evidências,CHXVEVO,76238633.0,663857.0,14360.0,True,True,70573974.0,sertanejo
5373,Chitãozinho & Xororó,Evidências,Do Tamanho do Nosso Amor,album,0.513,0.901,2.0,-3.089,0.0479,0.249,0.0,0.934,0.371,98.926,279293.0,Chitãozinho & Xororó - Evidências,CHXVEVO,76238633.0,663857.0,14360.0,True,True,56631851.0,sertanejo
5374,Chitãozinho & Xororó,Fio de Cabelo,Grandes Clássicos Sertanejos Acústico II,album,0.555,0.465,5.0,-8.326,0.025,0.349,0.0,0.253,0.669,90.015,172840.0,Chitãozinho & Xororó - Evidências,CHXVEVO,76238633.0,663857.0,14360.0,True,True,26848661.0,sertanejo
5375,Chitãozinho & Xororó,Dormi Na Praça - Ao Vivo,Clássico (Ao Vivo),album,0.561,0.927,4.0,-3.503,0.248,0.621,6.68e-05,0.662,0.523,159.903,162524.0,Chitãozinho & Xororó - Evidências,CHXVEVO,76238633.0,663857.0,14360.0,True,True,30771216.0,sertanejo
5376,Chitãozinho & Xororó,Sinônimos / Pense Em Mim / É o Amor,Sinônimos / Pense Em Mim / É o Amor,single,0.322,0.565,0.0,-9.908,0.0759,0.082,0.0,0.183,0.382,74.874,345150.0,Chitãozinho & Xororó - Evidências,CHXVEVO,76238633.0,663857.0,14360.0,True,True,24425226.0,sertanejo
5377,Chitãozinho & Xororó,No Rancho FUndo,Grandes Clássicos Sertanejos Acústico II,album,0.252,0.391,9.0,-9.0,0.0351,0.563,0.0,0.286,0.366,203.722,251040.0,Chitãozinho & Xororó - Evidências,CHXVEVO,76238633.0,663857.0,14360.0,True,True,11634293.0,sertanejo
5378,Chitãozinho & Xororó,E Aí Tempo,Do Tamanho do Nosso Amor,album,0.582,0.901,11.0,-2.815,0.0554,0.286,0.0,0.866,0.4,150.04,200227.0,Chitãozinho & Xororó - Evidências,CHXVEVO,76238633.0,663857.0,14360.0,True,True,6979709.0,sertanejo
5379,Chitãozinho & Xororó,Pot-Pourri: Festa de Rodeio / Bailão de Peão / Mexe Que É Bom - Ao Vivo,A História Continua (ao Vivo),album,0.283,0.977,4.0,-5.165,0.0918,0.00172,2.56e-06,0.928,0.514,132.053,409611.0,Chitãozinho & Xororó - Evidências,CHXVEVO,76238633.0,663857.0,14360.0,True,True,9673790.0,sertanejo
5380,Chitãozinho & Xororó,Brincar De Ser Feliz,Planeta Azul,album,0.694,0.557,4.0,-11.326,0.0426,0.698,0.0,0.0633,0.77,77.021,242107.0,Chitãozinho & Xororó - Evidências,CHXVEVO,76238633.0,663857.0,14360.0,True,True,13630264.0,pop
5402,Camille Saint-Saëns,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)",Songs from the Arc of Life,album,0.169,0.0161,9.0,-31.034,0.0442,0.986,0.86,0.0805,0.0573,128.143,174267.0,"Yo-Yo Ma, Kathryn Stott - The Swan (Saint-Saëns)",YoYoMaVEVO,14529764.0,221848.0,5341.0,True,True,104530255.0,opera
5403,Camille Saint-Saëns,Carnival of the Animals: The Swan,Saint-Saëns: Carnival of the Animals: The Swan,single,0.213,0.0656,7.0,-24.81,0.0467,0.992,0.969,0.0699,0.0384,65.023,150147.0,Saint-Saens : The Swan ( Le Cygne )  - Carnival of the Animals,Classical Music Only,6589395.0,102224.0,3823.0,False,False,17079428.0,opera
5404,Camille Saint-Saëns,"Carnival of the Animals, R. 125: The Swan",Saint-Saëns: Organ Symphony; Bacchanale; Danse Macabre; Carnaval des Animaux,album,0.211,0.00756,7.0,-33.123,0.0455,0.994,0.89,0.0734,0.0391,118.247,184707.0,"Carnival of the Animals, R. 125: XIII. The Swan",Yo-Yo Ma - Topic,290568.0,6576.0,6.0,True,True,36586830.0,opera
5405,Camille Saint-Saëns,The Swan,Romance,album,0.216,0.149,7.0,-18.173,0.0402,0.986,0.94,0.0921,0.117,123.201,174333.0,"Yo-Yo Ma, Kathryn Stott - The Swan (Saint-Saëns)",YoYoMaVEVO,14529764.0,221848.0,5341.0,True,True,19194495.0,opera
5406,Camille Saint-Saëns,Saint-Saëns / Transcr. Vidal: Le carnaval des animaux: XIII. Le cygne,Intuition,album,0.213,0.0329,7.0,-28.228,0.0451,0.972,0.926,0.0978,0.0366,84.819,208040.0,Saint-Saens : The Swan ( Le Cygne )  - Carnival of the Animals,Classical Music Only,6589395.0,102224.0,3823.0,False,False,22475498.0,opera
5407,Camille Saint-Saëns,Le Cygne,Saint-Saëns & Tchaikovsky,album,0.116,0.059,7.0,-26.632,0.0446,0.983,0.913,0.152,0.0393,94.137,214987.0,Saint-Saens : The Swan ( Le Cygne )  - Carnival of the Animals,Classical Music Only,6589395.0,102224.0,3823.0,False,False,25065885.0,opera
5408,Camille Saint-Saëns,"Danse Macabre, Op. 40, R.171",Danse Macabre - Classical Halloween Music,compilation,0.371,0.131,7.0,-23.899,0.0422,0.898,0.925,0.0847,0.0656,106.872,442693.0,Camille Saint-Saëns - Danse Macabre,DistantMirrors,70803461.0,842527.0,28224.0,False,False,21693740.0,opera
5409,Camille Saint-Saëns,"Le Carnaval des Animaux, R. 125: 13. Le Cygne",Saint-Saëns: Le Carnaval des Animaux; Phaéton; Danse Macabre etc.,album,0.167,0.02,7.0,-31.634,0.0413,0.992,0.928,0.0714,0.0431,129.916,165307.0,"Saint-Saëns: Le Carnaval des Animaux, R. 125 - 13. Le Cygne",Charles Dutoit - Topic,21716.0,466.0,2.0,True,True,12416118.0,opera
5410,Camille Saint-Saëns,"Danse macabre in G Minor, Op. 40",Saint-Saens: Symphony No. 3 / Piano Concerto No. 2,album,0.442,0.181,7.0,-20.419,0.0443,0.906,0.656,0.0598,0.172,115.884,432133.0,Camille Saint-Saëns - Danse Macabre,DistantMirrors,70803461.0,842527.0,28224.0,False,False,27417968.0,opera
5411,Camille Saint-Saëns,Carnival of the Animals: XIII. Le Cygne (The Swan),Saint-Saens (The Best Of),album,0.19,0.0144,9.0,-35.651,0.0443,0.978,0.193,0.0646,0.0542,59.176,190133.0,Saint-Saens : The Swan ( Le Cygne )  - Carnival of the Animals,Classical Music Only,6589395.0,102224.0,3823.0,False,False,7637954.0,opera
5412,Tammi Terrell,Ain't No Mountain High Enough,United,album,0.663,0.6,7.0,-10.87,0.032,0.43,0.0,0.184,0.8,129.991,151667.0,Ain't No Mountain High Enough (extra HQ) - Marvin Gaye & Tammi Terrell,Doc Rudy | Soul Studios,22287835.0,205278.0,6540.0,False,False,931115362.0,soul
5413,Tammi Terrell,You're All I Need To Get By,You're All I Need,album,0.513,0.448,11.0,-11.074,0.0325,0.135,0.0,0.0678,0.172,97.63,173867.0,Marvin Gaye with Tammi Terrell   You're all I need to get by,Marc,4765528.0,48414.0,2056.0,False,False,55208812.0,soul
5414,Tammi Terrell,Ain't Nothing Like The Real Thing,You're All I Need,album,0.606,0.52,8.0,-11.312,0.036,0.0356,0.000628,0.354,0.765,93.449,138533.0,Marvin Gaye & Tammi Terrell - Ain't Nothing Like the Real Thing,MyOldiesButGoodies,2154081.0,20619.0,946.0,False,False,22692705.0,soul
5415,Tammi Terrell,Two Can Have A Party,United,album,0.551,0.667,3.0,-10.723,0.041,0.177,0.0,0.145,0.446,78.943,139093.0,Twisted Soul .. 1966 ..Tammi Terrell .. Two can have a party,docludi,1216812.0,4564.0,533.0,False,False,3434091.0,soul
5416,Tammi Terrell,Your Precious Love,United,album,0.429,0.265,10.0,-14.701,0.0359,0.245,0.0,0.0884,0.663,203.018,187267.0,Marvin Gaye & Tammi Terrell - Your Precious Love,snakeskate2000,3825479.0,21019.0,1172.0,False,False,19428140.0,soul
5417,Tammi Terrell,If I Could Build My Whole World Around You,United,album,0.788,0.52,5.0,-11.92,0.0869,0.695,1.15e-05,0.0743,0.869,122.849,146227.0,"Tammi Terrell & Marvin Gaye ""If I Could Build My Whole World Around You"" My Extended Version!",mosogotam,3106409.0,22584.0,1026.0,False,False,4980598.0,soul
5418,Tammi Terrell,If This World Were Mine,United,album,0.595,0.245,3.0,-14.76,0.033,0.253,1.15e-05,0.0687,0.364,78.955,166373.0,If This World Were Mine - Marvin Gaye & Tammi Terrell,Ady Manifold,1610206.0,18493.0,602.0,False,False,6057638.0,soul
5419,Tammi Terrell,California Soul,Easy,album,0.414,0.581,11.0,-10.558,0.0404,0.0474,2.35e-06,0.486,0.861,201.178,174573.0,Marvin Gaye & Tammi Terrell - California Soul,Ady Manifold,303249.0,1445.0,178.0,False,False,5135296.0,soul
5420,Tammi Terrell,Ain't No Mountain High Enough - DJ Komori Remix,Ain't No Mountain High Enough (DJ Komori Remix),single,0.706,0.815,11.0,-4.262,0.0917,0.0716,0.0,0.0776,0.568,124.061,216240.0,"Ain't No Mountain High Enough - Marvin Gaye,Tammi Terrell - [59]",Griumen,5793.0,76.0,3.0,False,False,1041439.0,pop
5421,Tammi Terrell,All I Do Is Think About You,Come On And See Me: The Complete Solo Collection,compilation,0.561,0.73,1.0,-2.408,0.0321,0.774,0.0,0.18,0.706,115.045,178613.0,Tammi Terrell - All I Do Is Think About You,Ady Manifold,1866739.0,14380.0,1164.0,False,False,3720503.0,soul
5462,Inspectah Deck,Enter the Metaverse,Enter the Metaverse,single,0.692,0.786,8.0,-4.016,0.282,0.638,0.0,0.108,0.737,85.033,225988.0,Enter the Metaverse  - A F R O · Cappadonna · Timbo King · Inspectah Deck [Prod Armada the Producer],EVO MEDIA AGENCY,275.0,25.0,1.0,False,False,108931.0,hip hop
5463,Inspectah Deck,Can't Stay Away,Chamber No. 9,album,0.57,0.743,7.0,-4.496,0.156,0.0333,0.0,0.372,0.563,85.026,210283.0,Inspectah Deck - Cant Stay Away,InspectahDeckVEVO,409495.0,23829.0,1804.0,True,True,322869.0,hip hop
5464,Inspectah Deck,Execute Them,Wu-Tang Killa Bees: The Swarm,compilation,0.778,0.482,5.0,-9.46,0.19,0.571,0.000114,0.202,0.744,96.01,220533.0,Wu-Tang Clan - Execute Them (HD),Brooklyn Zoo,230564.0,2250.0,238.0,False,False,1678827.0,hip hop
5465,Inspectah Deck,City High,The Movement,album,0.539,0.987,4.0,-2.039,0.351,0.2,0.0,0.369,0.728,166.068,200360.0,Inspectah Deck - City High,MistahDobalina,620640.0,4168.0,470.0,False,False,1161952.0,hip hop
5466,Inspectah Deck,Elevation,Uncontrolled Substance (Explicit),album,0.581,0.746,7.0,-9.272,0.559,0.105,0.0,0.202,0.386,87.047,195333.0,Inspectah Deck - Elevation,Ama Hussla,124625.0,1144.0,164.0,False,False,351514.0,hip hop
5467,Inspectah Deck,Movas & Shakers,Uncontrolled Substance (Explicit),album,0.479,0.686,1.0,-8.257,0.338,0.0335,0.0,0.158,0.468,182.515,272893.0,Inspectah Deck - Movas & Shakers (1999),ToyDestroya,76529.0,843.0,64.0,False,False,791447.0,hip hop
5468,Inspectah Deck,Rumble,Wu-Tang Collective,compilation,0.697,0.725,1.0,-8.227,0.212,0.00191,0.000199,0.158,0.393,94.854,271693.0,Wu Tang - Rumble (Official Video),Atakan namlı,9900.0,197.0,18.0,False,False,597344.0,hip hop
5469,Inspectah Deck,R.E.C. Room,Uncontrolled Substance (Explicit),album,0.85,0.547,2.0,-9.739,0.374,0.0444,0.0,0.164,0.563,98.003,195667.0,Inspectah Deck - R.E.C. Room,damirtennis,276828.0,3174.0,203.0,False,False,691795.0,hip hop
5470,Inspectah Deck,That Ni**a,The Movement,album,0.457,0.899,4.0,-1.81,0.336,0.00345,0.0,0.0902,0.489,83.782,230947.0,Inspectah Deck - That Nigga,damirtennis,224034.0,1534.0,113.0,False,False,1450016.0,hip hop
5471,Inspectah Deck,Street Corner,Made In Brooklyn,album,0.581,0.708,10.0,-6.414,0.26,0.298,0.0,0.433,0.655,77.663,253467.0,Masta Killa - Street Corner feat. Inspectah Deck & GZA (HD),Brooklyn Zoo,133888.0,2102.0,135.0,False,False,425559.0,hip hop
5492,Gipsy Kings,Ingobernable,El Madrileño,album,0.705,0.757,6.0,-5.608,0.0656,0.195,0.000228,0.0524,0.737,104.973,187053.0,"C. Tangana, Gipsy Kings, Nicolás Reyes, Tonino Baliardo - Ingobernable",CTanganaVEVO,29802462.0,216495.0,3224.0,True,True,125262764.0,pop
5502,John Coltrane,In A Sentimental Mood,Duke Ellington & John Coltrane,album,0.464,0.305,3.0,-12.435,0.0316,0.936,0.0846,0.208,0.282,108.229,255227.0,John Coltrane - In A Sentimental Mood,ColtraneNCashSongs,8331619.0,90749.0,2661.0,False,False,146297105.0,jazz
5503,John Coltrane,My One And Only Love,John Coltrane And Johnny Hartman,album,0.474,0.0676,9.0,-16.101,0.0363,0.963,0.00291,0.14,0.248,115.713,295240.0,"john coltrane & johnny hartman / ""my one and only love""",savant624,1882054.0,17105.0,943.0,False,False,52554652.0,jazz
5504,John Coltrane,My Little Brown Book,Duke Ellington & John Coltrane,album,0.372,0.187,0.0,-13.497,0.0323,0.942,0.139,0.161,0.217,70.334,319733.0,"Duke Ellington & John Coltrane - ""My Little Brown Book""",fabioLNDT,451073.0,5213.0,172.0,False,False,67415920.0,jazz
5505,John Coltrane,Giant Steps - Mono,Giant Steps (Mono),album,0.434,0.458,0.0,-11.457,0.0479,0.261,0.00869,0.173,0.547,146.768,287582.0,Giant Steps,Jazzman 2696,7011092.0,95904.0,5744.0,False,False,24154860.0,jazz
5506,John Coltrane,You Are Too Beautiful,John Coltrane And Johnny Hartman,album,0.42,0.077,7.0,-21.464,0.0441,0.861,0.38,0.0892,0.272,53.534,336547.0,You Are Too Beautiful - John Coltrane with Johnny Hartman,Joejobass,369595.0,4135.0,189.0,False,False,7365439.0,jazz
5507,John Coltrane,They Say It's Wonderful,John Coltrane And Johnny Hartman,album,0.355,0.152,5.0,-14.864,0.0401,0.924,0.0771,0.126,0.145,65.215,320773.0,They Say It's Wonderful,John Coltrane - Topic,144471.0,2367.0,26.0,True,True,8085757.0,jazz
5508,John Coltrane,My Favorite Things,My Favorite Things (Deluxe Edition),album,0.277,0.242,4.0,-18.442,0.0342,0.694,0.464,0.113,0.285,175.384,824133.0,My Favorite Things - John Coltrane [FULL VERSION] HQ,Gnv123,13155034.0,94171.0,4974.0,False,False,32102768.0,jazz
5509,John Coltrane,Dedicated To You,John Coltrane And Johnny Hartman,album,0.462,0.0536,8.0,-17.55,0.0321,0.96,0.000219,0.121,0.138,63.118,332120.0,John Coltrane / Johnny Hartman / Dedicated to You,JazzysCookie,165619.0,1624.0,100.0,False,False,6811850.0,jazz
5511,John Coltrane,Naima - Mono,Giant Steps (Mono),album,0.292,0.012,10.0,-21.638,0.0393,0.905,0.164,0.0813,0.133,170.106,265049.0,John Coltrane - Naima (2020 Remaster) [Official Audio],John Coltrane,239716.0,4523.0,192.0,False,True,52625617.0,jazz
5512,Iggy Pop,The Passenger,Lust For Life,album,0.498,0.889,0.0,-5.413,0.0546,0.0947,1.62e-06,0.733,0.696,134.88,283360.0,Iggy Pop - The Passenger (Official Video),Iggy Pop Official,31172789.0,280028.0,2874.0,False,False,323795115.0,rock
5513,Iggy Pop,Lust For Life,Lust For Life,album,0.383,0.97,9.0,-5.638,0.0435,0.0276,0.0,0.0942,0.62,101.603,313926.0,Iggy Pop - Lust For Life,IggyPopOnVEVO,32235698.0,178889.0,5910.0,True,True,131908838.0,rock
5514,Iggy Pop,Real Wild Child (Wild One),Blah-Blah-Blah,album,0.59,0.851,4.0,-11.754,0.0297,0.0174,0.0975,0.154,0.968,146.213,218307.0,Iggy Pop - Real Wild Child (Wild One),Iggy Pop,15785138.0,98106.0,4043.0,True,True,59988168.0,rock
5515,Iggy Pop,I WANNA BE YOUR SLAVE (with Iggy Pop),I WANNA BE YOUR SLAVE (with Iggy Pop),single,0.758,0.669,1.0,-3.838,0.0388,0.00659,0.0,0.0657,0.96,132.51,171901.0,"Måneskin, Iggy Pop - I WANNA BE YOUR SLAVE - with Iggy Pop (Audio)",ManeskinVEVO,3119848.0,129102.0,6973.0,True,True,18365942.0,rock
5516,Iggy Pop,Candy,Brick By Brick,album,0.624,0.585,7.0,-10.812,0.03,0.0414,2.08e-05,0.0467,0.646,144.251,253493.0,Iggy Pop - Candy,IggyPopOnVEVO,26229476.0,158310.0,5020.0,True,True,45949431.0,rock
5517,Iggy Pop,Strung Out Johnny,EVERY LOSER,album,0.521,0.884,10.0,-5.354,0.0387,0.000156,0.0191,0.0837,0.465,124.051,253893.0,Iggy Pop - Strung Out Johnny (Official Video),Iggy Pop Official,345403.0,13405.0,828.0,False,False,1641537.0,rock
5518,Iggy Pop,Comments,EVERY LOSER,album,0.548,0.926,5.0,-3.919,0.0855,0.000545,0.226,0.108,0.472,154.957,233752.0,Iggy Pop - Comments (Official Audio),Iggy Pop Official,113704.0,2569.0,123.0,True,True,587447.0,rock
5519,Iggy Pop,Frenzy,EVERY LOSER,album,0.391,0.985,8.0,-2.806,0.158,9.2e-06,0.0,0.115,0.199,75.013,180586.0,Iggy Pop - Frenzy (Official Lyric Video),Iggy Pop Official,291269.0,3415.0,180.0,False,False,1407971.0,rock
5520,Iggy Pop,Morning Show,EVERY LOSER,album,0.474,0.67,0.0,-6.846,0.0299,0.00964,0.407,0.124,0.262,81.921,227167.0,Iggy Pop - Morning Show (Official Audio),Iggy Pop Official,79856.0,2260.0,158.0,True,True,328897.0,rock
5521,Iggy Pop,New Atlantis,EVERY LOSER,album,0.543,0.925,1.0,-3.822,0.0394,0.0257,0.00333,0.166,0.502,110.07,248096.0,Iggy Pop - New Atlantis (Official Audio),Iggy Pop Official,69816.0,1884.0,106.0,True,True,302284.0,rock
5522,Barry White,"You're The First, The Last, My Everything - Single Version","You're The First, The Last, My Everything",single,0.631,0.713,5.0,-7.124,0.0311,0.00204,0.000344,0.414,0.891,130.949,212907.0,"Barry White - You're the First, the Last, My Everything (1974) - Sanremo '81 - 1a serata - stereo",Sanremo and more,653048.0,10546.0,317.0,False,False,211524674.0,soul
5523,Barry White,"Can't Get Enough Of Your Love, Babe",Can't Get Enough,album,0.729,0.78,5.0,-7.604,0.0631,0.114,0.106,0.0759,0.795,111.833,274000.0,Barry White - Can't Get Enough Of Your Love Baby.,untildawn91,68939076.0,337091.0,13198.0,False,False,131145013.0,soul
5524,Barry White,Just The Way You Are,Barry White - The Collection,compilation,0.564,0.327,9.0,-14.63,0.0494,0.166,3.45e-05,0.149,0.309,74.948,289107.0,Barry White - Just The Way You Are (Official Music Video),BarryWhiteVEVO,4001352.0,47634.0,899.0,True,True,95417530.0,soul
5525,Barry White,Let The Music Play - Single Version,Let The Music Play (Expanded Edition),album,0.537,0.812,10.0,-6.257,0.0472,0.0149,0.0,0.153,0.752,99.323,210387.0,Barry White - Let The Music Play (Official Music Video),BarryWhiteVEVO,3203563.0,25557.0,766.0,True,True,65582552.0,soul
5526,Barry White,"Can't Get Enough Of Your Love, Babe",Barry White - The Collection,compilation,0.771,0.659,10.0,-12.311,0.0688,0.175,0.0356,0.179,0.742,110.698,242573.0,Barry White - Can't Get Enough Of Your Love Baby.,untildawn91,68939076.0,337091.0,13198.0,False,False,64936637.0,soul
5527,Barry White,"You're The First, The Last, My Everything",Can't Get Enough,album,0.678,0.571,5.0,-9.51,0.0353,0.00389,0.0862,0.183,0.765,130.285,276467.0,Barry White - My First My Last My Everything,The Soul Jukebox,48205543.0,237423.0,7955.0,False,False,32723170.0,soul
5528,Barry White,"Never, Never Gonna Give Ya Up",Barry White's Greatest Hits,compilation,0.615,0.804,2.0,-11.04,0.0752,0.0823,0.0,0.085,0.932,85.164,290667.0,Barry White - Never Never Gonna Give Ya Up • TopPop,TopPop,8776139.0,74284.0,2010.0,False,True,48078049.0,disco
5529,Barry White,I'm Gonna Love You Just A Little More Baby,I've Got So Much To Give,album,0.606,0.486,7.0,-13.553,0.041,0.0111,0.00145,0.0757,0.809,87.567,431507.0,barry white - I'm gonna love you just a little bit more baby 1973,Hard To Find Beats,1925106.0,8159.0,397.0,False,False,35486262.0,soul
5530,Barry White,You See The Trouble With Me,Let The Music Play,album,0.666,0.583,6.0,-13.698,0.0284,4.53e-05,0.286,0.0772,0.746,114.851,209907.0,Barry White - You See The Trouble With Me,enzocro,3515046.0,11839.0,885.0,False,False,21408022.0,soul
5531,Barry White,What Am I Gonna Do With You,Just Another Way To Say I Love You,album,0.625,0.869,2.0,-9.467,0.0293,0.0246,0.0626,0.093,0.89,114.223,219440.0,Barry White  -  What Am I Gonna Do With You,AuntieSoul34,413869.0,3632.0,172.0,False,False,15353379.0,soul
5532,Phoenix,1901,Wolfgang Amadeus Phoenix,album,0.59,0.829,0.0,-5.649,0.0419,0.0601,3.99e-05,0.19,0.704,144.099,193107.0,Phoenix - 1901(Official Video),PhoenixVEVO,14890943.0,121766.0,5737.0,True,True,266657553.0,rock
5533,Phoenix,After Midnight,Alpha Zulu,album,0.618,0.811,11.0,-6.654,0.0322,0.00245,0.199,0.0779,0.779,100.01,191733.0,Phoenix - After Midnight (Official Video),welovephoenix,464750.0,4819.0,224.0,True,True,5072229.0,alternative rock
5534,Phoenix,Lisztomania,Wolfgang Amadeus Phoenix,album,0.64,0.789,0.0,-6.691,0.0359,0.0338,0.00388,0.53,0.311,97.539,241640.0,Phoenix - Lisztomania (Official Video),welovephoenix,18706072.0,131093.0,5902.0,False,False,249725871.0,rock
5535,Phoenix,If I Ever Feel Better,United,album,0.755,0.553,6.0,-9.449,0.107,0.0492,0.00607,0.0646,0.836,119.7,266600.0,Phoenix - If I Ever Feel Better,welovephoenix,16403666.0,100630.0,2685.0,False,False,165027787.0,alternative rock
5536,Phoenix,Tonight (feat. Ezra Koenig),Alpha Zulu,album,0.671,0.736,8.0,-6.705,0.0344,0.0547,0.00381,0.111,0.89,141.967,246707.0,Phoenix - Tonight featuring Ezra Koenig (Official Video),welovephoenix,1269793.0,13418.0,621.0,True,True,7331723.0,alternative rock
5537,Phoenix,Too Young,United,album,0.622,0.75,9.0,-6.367,0.0445,0.0625,0.000133,0.127,0.905,141.324,197973.0,Phoenix - Too Young (Official Video),welovephoenix,792182.0,6635.0,391.0,False,False,44855468.0,alternative rock
5538,Phoenix,Artefact,Alpha Zulu,album,0.705,0.636,6.0,-5.734,0.0274,0.00784,9.16e-05,0.221,0.63,112.025,204440.0,Phoenix - Artefact (Official Audio),PhoenixVEVO,74966.0,1017.0,112.0,True,True,1484138.0,alternative rock
5539,Phoenix,Winter Solstice,Alpha Zulu,album,0.45,0.48,4.0,-11.14,0.164,0.117,0.0658,0.11,0.352,99.939,236240.0,Phoenix - Winter Solstice (Official Video),welovephoenix,231820.0,4949.0,358.0,True,True,3709764.0,alternative rock
5540,Phoenix,Alpha Zulu,Alpha Zulu,album,0.724,0.7,1.0,-6.571,0.043,0.0535,0.108,0.0851,0.935,126.045,172040.0,Phoenix - Alpha Zulu (Official Video),PhoenixVEVO,1479139.0,19006.0,771.0,True,True,7521595.0,alternative rock
5541,Phoenix,Lasso,Wolfgang Amadeus Phoenix,album,0.641,0.628,11.0,-7.27,0.0351,0.0208,0.000309,0.125,0.946,150.948,167840.0,Lasso - Phoenix Music Video,NakedBabiesProd,119407.0,827.0,51.0,False,False,52986518.0,rock
5542,Thousand Foot Krutch,Courtesy Call,The End Is Where We Begin,album,0.531,0.638,11.0,-5.145,0.0809,0.00409,0.0,0.0822,0.445,164.079,236898.0,Thousand Foot Krutch: Courtesy Call (Official Audio),Thousand Foot Krutch,38307505.0,475624.0,8138.0,True,True,237845230.0,alternative rock
5543,Thousand Foot Krutch,War of Change,The End Is Where We Begin,album,0.531,0.887,5.0,-4.417,0.0329,0.00261,0.000512,0.0657,0.626,104.055,231665.0,Thousand Foot Krutch: War of Change (Official Music Video),Thousand Foot Krutch,64983459.0,641524.0,14493.0,True,True,114963122.0,alternative rock
